Pay Grade/Step,Annual Salary,Class .,Title,Current Dept Description,Employment Status,EEO Job Cat,EEO Job Cat Desc,Gender,Ethnic Code,Ethnic Code Description,Year of Birth,Date Started,FLSA Exempt Y/N
OR0700,78388.15,07755,Waste Mgmt Supt,Public Works,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1979,01/14/2008,Y
ST1006,54229.7,10156,Safety Insp 2,Public Works,Full Time,001,Officials and Administrators,F,01,White (Not of Hispanic Origin),1960,05/01/1983,N
NS,17366.15,09020,Seasonal/Part-time/Temporary,Public Works,Part Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1953,07/14/2014,N
OR0900,93587.4,06489,Public Hlth Nurse Practitioner,Health,Full Time,002,Professionals,F,02,Black,1959,06/16/1986,Y
ST0507,35707.72,05910,Mail Clerk Carrier,General Services,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1953,12/10/1995,N
TG0805,41305.76,10838,Equipment Operator Senior,Public Works,Full Time,008,Service Maintenance,M,02,Black,1953,01/12/2009,N
TL0905,47759.78,10847,Maintenance & Repair Leader,Public Works,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1962,02/09/1980,N
ST1110,66539.88,07720,Admin Spec,Public Works,Full Time,006,Administrative Support,F,02,Black,1952,02/01/2007,Y
TG0705,39273.93,10837,Equipment Operator,Public Works,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1973,09/28/1992,N
ST1009,58877.28,10836,Engineer Technician Senior,Public Works,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1964,04/17/1995,N
TG0705,39273.93,10837,Equipment Operator,Public Works,Full Time,008,Service Maintenance,M,02,Black,1960,08/21/1995,N
OR0300,60408.09,07244,Admin Svcs Officer 3,Metropolitan Clerk,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1959,12/01/1986,N
TS0305,45154.26,05460,Custodial Svcs Supv,Public Library,Full Time,008,Service Maintenance,F,02,Black,1955,04/01/2000,Y
OR0600,63985.64,07757,Technical Specialist 2,Public Works,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1974,10/04/1993,Y
ST0507,35707.72,07767,Circulation Asst 2,Public Library,Full Time,005,Para-Professional,M,01,White (Not of Hispanic Origin),1959,09/13/1976,N
TG0705,39273.93,10837,Equipment Operator,Water Services,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1953,04/27/1998,N
TG0705,39273.93,10859,Water Maintenance Tech Senior,Water Services,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1956,05/16/1994,N
TG0805,41305.76,10838,Equipment Operator Senior,Public Works,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1976,04/17/1995,N
JS0300,61215,07791,Judicial Asst 2,State Trial Courts,Full Time,002,Professionals,M,02,Black,1950,09/08/1997,Y
TG0805,41305.76,10838,Equipment Operator Senior,Public Works,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1976,04/28/1997,N
TG0703,36453.28,10837,Equipment Operator,Water Services,Full Time,008,Service Maintenance,M,02,Black,1965,08/02/2014,N
ST1009,58877.28,10836,Engineer Technician Senior,Water Services,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1958,03/15/1993,N
TL0905,47759.78,10847,Maintenance & Repair Leader,Public Works,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1965,04/21/1986,N
OR0500,64969,07245,Admin Svcs Officer 4,State Trial Courts,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1965,07/07/2004,Y
OR0400,64234.23,07756,Technical Specialist 1,General Services,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1966,09/12/2005,N
OR0500,66617.21,10742,Health Manager 1,Health,Full Time,002,Professionals,F,02,Black,1966,11/16/2015,Y
OR0900,90779.14,06232,Finance Mgr,Finance,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1964,01/01/2001,Y
ST0901,42082.88,10649,Treatment Counselor,Sheriff,Full Time,002,Professionals,F,02,Black,1990,08/13/2015,N
OR0300,52665.25,07779,Info Systems App Analyst 1,Election Commission,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1978,01/08/2001,N
OR0500,62356.96,10152,Finance Officer 3,Water Services,Full Time,002,Professionals,M,02,Black,1969,01/01/2001,Y
OR0500,56239.71,07793,Library Mgr 1,Public Library,Full Time,002,Professionals,M,02,Black,1963,01/01/2001,Y
ST1009,58877.28,07323,Librarian 2,Public Library,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1958,01/01/2001,Y
NS,40247.08,06302,Deputy Clerk & Master I,Clerk and Master,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1955,05/27/2003,N
ST080S,55339.49,10719,Crime Lab Evid Recv Tech,Police,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1957,04/16/2009,N
ST0402,13534.31,06084,Concessions Clerk 1,Parks,Part Time,006,Administrative Support,M,02,Black,1948,03/21/2014,N
ST0801,38590,10124,Office Support Spec 2,Water Services,Full Time,006,Administrative Support,F,02,Black,1956,06/20/2005,N
ST0606,37858.08,10122,Office Support Rep 3,District Attorney,Full Time,006,Administrative Support,F,02,Black,1953,01/16/2001,N
OR0400,64159.87,10758,Public Health Nurse 1,Health,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1954,01/16/2001,N
PF0405,53758.74,01818,Emerg Medical Tech 2,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1984,01/19/2001,N
ST0204,12619.36,05070,Library Page,Public Library,Part Time,005,Para-Professional,F,01,White (Not of Hispanic Origin),1952,01/28/2001,N
ST1005,52680.51,10836,Engineer Technician Senior,Water Services,Full Time,003,Technicians,F,02,Black,1973,01/22/2001,N
OR1100,110255.66,10871,Assistant Metropolitan Atty 4,Law,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1972,01/24/2001,Y
PF0301,42827.63,06850,Emerg Medical Tech 1,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1992,04/01/2016,N
ST0806,45021.5,10124,Office Support Spec 2,Human Resources,Full Time,006,Administrative Support,F,02,Black,1950,02/01/2001,N
NS,34240.4,06789,Deputy Clerk 3,County Clerk,Full Time,006,Administrative Support,F,02,Black,1967,09/06/2013,N
ST0609,41102.99,10122,Office Support Rep 3,Health,Full Time,006,Administrative Support,F,02,Black,1971,02/05/2001,N
OR0400,45553.19,10758,Public Health Nurse 1,Health,Part Time,002,Professionals,F,02,Black,1937,02/01/2001,N
OR0300,60426.48,01463,Dental Hygienist 1,Health,Full Time,002,Professionals,F,02,Black,1957,08/01/2014,Y
PF0403,53633.09,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1990,05/01/2013,N
ST0507,35707.72,06311,Homemaker,Social Services,Full Time,005,Para-Professional,F,02,Black,1951,02/16/2001,N
ST1008,57328.08,07323,Librarian 2,Public Library,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1971,02/16/2001,Y
TG1203,46014.8,10840,Fire Maintenance Worker,Fire,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1959,01/01/2014,N
PF0410,65362.2,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,02,Black,1972,02/16/2001,N
PF0805,76158.56,07366,Police Sergeant,Police,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1973,02/16/2001,N
TG1101,40803.77,03610,Plumber,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1967,07/07/2014,N
PF0805,76158.56,07366,Police Sergeant,Police,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1974,02/16/2001,N
PF0803,67620.37,07366,Police Sergeant,Police,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1962,02/16/2001,N
PF1003,78796.92,07355,Police Lieutenant,Police,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1970,02/16/2001,N
ST0406,31834.44,02760,Data Entry Operator 1,Circuit Court Clerk,Full Time,006,Administrative Support,F,02,Black,1965,08/15/2016,N
PF1003,74336.72,07355,Police Lieutenant,Police,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1974,02/16/2001,N
PF0410,65362.2,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1974,02/16/2001,N
PF0410,61662.45,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1968,02/16/2001,N
PF0410,61662.45,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1971,02/16/2001,N
PF0410,61662.45,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,02,Black,1973,02/16/2001,N
PF0805,71847.7,07366,Police Sergeant,Police,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1974,02/16/2001,N
PF0410,61662.45,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1972,02/16/2001,N
PF0410,61662.45,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1975,02/16/2001,N
PF0410,65362.2,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,02,Black,1970,02/16/2001,N
PF0805,76158.56,07366,Police Sergeant,Police,Full Time,003,Technicians,F,02,Black,1968,02/16/2001,N
ST0805,43735.21,07364,Police Operations Coord 2,Police,Full Time,006,Administrative Support,F,02,Black,1976,02/16/2001,N
TG0502,31313.97,10848,Maintenance & Repair Worker,Public Works,Full Time,008,Service Maintenance,M,02,Black,1955,02/19/2001,N
OR0900,89690.61,06232,Finance Mgr,Finance,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1965,03/01/2001,Y
OR0100,40529.18,07243,Admin Svcs Officer 2,Public Works,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1968,10/27/2009,N
ET0407,55778.89,10410,Emer Telecommunications Off 4,Emergency Communication Center,Full Time,006,Administrative Support,F,02,Black,1978,03/01/2001,N
TG0504,33919.48,10848,Maintenance & Repair Worker,Parks,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1955,03/02/2001,N
OR0300,55272.35,10877,Procurement Officer 2,Finance,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1977,03/01/2001,Y
ST0808,47594.1,07419,Warrant Officer 1,Circuit Court Clerk,Full Time,004,Protective Service Workers,M,02,Black,1975,03/16/2001,N
ST0701,35387.03,03027,Equip & Supply Clerk 3,Fire,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1987,06/16/2016,N
ST0507,20360.06,06771,Nutrition Site Coord,Social Services,Part Time,005,Para-Professional,F,01,White (Not of Hispanic Origin),1964,03/01/2001,N
ST0804,42448.91,10725,Security Officer 3,Sheriff,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1987,05/23/2011,N
ST0709,44823.32,10123,Office Support Spec 1,Health,Full Time,006,Administrative Support,F,03,Hispanic,1977,03/12/2001,N
TL0904,46014.8,10168,Water Maint Leader 2,Water Services,Full Time,008,Service Maintenance,M,02,Black,1969,03/19/2001,N
NS,35691.44,06788,Deputy Clerk 2,County Clerk,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1980,03/08/2001,N
TG0501,29999.25,10848,Maintenance & Repair Worker,Public Works,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1977,08/16/2016,N
ST0804,42448.91,10124,Office Support Spec 2,Police,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1960,03/16/2001,N
ST0910,54707.42,10649,Treatment Counselor,Sheriff,Full Time,002,Professionals,M,02,Black,1955,04/01/2001,N
TL0902,42692.17,10847,Maintenance & Repair Leader,Public Works,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1963,03/26/2001,N
TS1105,61910.83,07256,Bldg Maint Supv,Public Library,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1956,04/01/2001,Y
ST0604,35694.83,04630,Library Assoc 1,Public Library,Full Time,005,Para-Professional,M,01,White (Not of Hispanic Origin),1971,04/01/2001,N
ST0607,38939.72,04630,Library Assoc 1,Public Library,Full Time,005,Para-Professional,M,01,White (Not of Hispanic Origin),1952,04/01/2001,N
PF0410,61662.45,07309,Fire Fighter 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1974,07/16/2001,N
ST0605,36776.46,07378,Program Spec 1,Health,Full Time,002,Professionals,F,02,Black,1971,12/19/2015,N
ST0709,44823.32,07711,Sheriff Prisoner Processor 1,Sheriff,Full Time,006,Administrative Support,F,02,Black,1962,07/21/2014,N
CO0307,50499.24,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1981,04/01/2001,N
ST050S,45021.5,10755,Call Center Operator-DCSO,Sheriff,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1971,04/13/2015,N
ST0904,46291.06,07241,Admin Asst,Police,Full Time,006,Administrative Support,F,02,Black,1980,04/01/2001,N
OR0700,81964.5,07234,Information Systems Advisor 1,Information Technology Service,Full Time,001,Officials and Administrators,F,01,White (Not of Hispanic Origin),1967,04/16/2001,Y
CO0206,45021.5,06982,Correctional Officer 1,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1975,04/01/2001,N
CO0307,50499.24,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1977,04/01/2001,N
CO0307,50499.24,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,02,Black,1961,04/01/2001,N
ST0808,47594.1,00220,Specialized Skills Instr,Parks,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1976,04/06/2001,Y
NS,40000.22,06080,Group Care Worker Sr,State Trial Courts,Full Time,005,Para-Professional,M,02,Black,1946,03/16/2001,N
PF0405,53758.74,07309,Fire Fighter 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1978,05/16/2011,N
ST0810,50166.7,06567,Commun Disease Investigator,Health,Full Time,002,Professionals,F,02,Black,1974,04/01/2001,N
TL1104,50628.23,06178,Indust Mechanic 2,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1961,04/01/2001,N
ST0803,41162.6,10124,Office Support Spec 2,Water Services,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1975,04/05/2001,N
NS,44003.25,06505,Deputy Criminal Ct Clerk 4,Criminal Court Clerk,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1978,10/19/2005,N
MAC08B,39552.79,10236,Headstart Teacher 2,Metro Action Commission,Full Time,002,Professionals,F,02,Black,1981,04/04/2001,N
TG0501,29999.25,10832,Custodian,Parks,Full Time,008,Service Maintenance,F,01,White (Not of Hispanic Origin),1967,04/06/2001,N
ST0907,50499.24,02890,Librarian 1,Public Library,Full Time,002,Professionals,F,02,Black,1961,04/16/2001,Y
NS,95556,00390,Asst District Attorney,District Attorney,Full Time,002,Professionals,F,02,Black,1970,09/01/2014,N
ST0707,42464.25,10480,Parking Patrol Officer 1,Public Works,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1981,04/16/2001,N
ST0909,53304.69,07241,Admin Asst,Public Library,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1974,04/16/2001,N
OR0400,61588.65,10476,Information Sys Oper Anal 2,Information Technology Service,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1959,04/16/2001,Y
ST0804,42448.91,07379,Program Spec 2,Health,Full Time,002,Professionals,F,03,Hispanic,1973,10/01/2010,N
TG0502,31313.97,10858,Water Maintenance Technician,Water Services,Full Time,008,Service Maintenance,M,02,Black,1967,09/12/2015,N
TG0702,35138.57,10849,Maintenance & Repair Worker Se,Parks,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1960,04/11/2014,N
TG0501,29999.25,10832,Custodian,Public Library,Full Time,008,Service Maintenance,F,01,White (Not of Hispanic Origin),1961,05/07/2001,N
ST1001,46483.73,10836,Engineer Technician Senior,Water Services,Full Time,003,Technicians,M,02,Black,1974,08/13/2016,N
ST0905,47693.79,07241,Admin Asst,Police,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1981,05/01/2001,N
ST1009,58877.28,07323,Librarian 2,Public Library,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1955,05/01/2001,Y
OR0200,54707.42,07785,Info Systems App Tech 2,Public Library,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1976,05/01/2001,N
ST0804,42448.91,10834,Customer Service Field Rep Sen,Water Services,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1966,02/14/2005,N
OR0100,45789.36,10904,Nutrition Educator,Health,Full Time,002,Professionals,F,02,Black,1958,05/01/2005,N
OR0700,75307.52,10905,Epidemiologist 1,Health,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1971,05/21/2001,N
MAC06B,34045.3,10797,PF& Comm Engagement Adv I-MAC,Metro Action Commission,Full Time,005,Para-Professional,M,04,Asian or Pacific Islander,1959,05/01/2001,N
ST0401,13098.01,06084,Concessions Clerk 1,Parks,Part Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1942,02/22/2013,N
ST1007,55778.89,07733,Compliance Inspector 3,Codes Administration,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1967,01/18/2005,N
ST0803,41162.6,10124,Office Support Spec 2,Water Services,Full Time,006,Administrative Support,F,02,Black,1954,05/20/2006,N
ET0402,48032.92,10410,Emer Telecommunications Off 4,Emergency Communication Center,Full Time,006,Administrative Support,M,02,Black,1986,12/06/2010,N
OR0300,51131.31,04710,Probation Officer 2,Juvenile Court,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1981,08/14/2006,N
ST0805,43735.21,10124,Office Support Spec 2,Public Library,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1968,05/16/2001,N
PF1003,78796.92,07355,Police Lieutenant,Police,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1977,05/16/2001,N
PF0410,65362.2,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1975,05/16/2001,N
PF0410,61661.6,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1976,05/16/2001,N
