Pay Grade/Step,Annual Salary,Class .,Title,Current Dept Description,Employment Status,EEO Job Cat,EEO Job Cat Desc,Gender,Ethnic Code,Ethnic Code Description,Year of Birth,Date Started,FLSA Exempt Y/N
SR1100,61141.58,10476,Information Sys Oper Anal 2,Fire,Full Time,002,Professionals,F,04,Asian or Pacific Islander,1973,10/16/1998,N
SR0807,44223.83,10750,Shift Supv-DCSO,Sheriff,Full Time,002,Professionals,F,02,Black,1971,10/16/1998,N
SR1300,89524.9,07242,Admin Svcs Mgr,Sheriff,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1963,11/1/1988,Y
SP0100,9822.27,03445,School Crossing Guard,Police,Part Time,004,Protective Service Workers,F,02,Black,1942,9/1/1999,N
CO0210,47908.79,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1970,7/1/1996,N
SR1100,51654.34,07769,Info Sys Comm Analyst 2,Police,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1965,7/16/2002,N
CO0210,47908.79,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,02,Black,1974,1/1/2002,N
SR1000,45987.78,10785,Animal Care & Cont Ken Supv,Health,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1971,5/30/2007,N
SR0909,51701.93,05340,Warrant Officer 2,Circuit Court Clerk,Full Time,004,Protective Service Workers,M,02,Black,1958,9/13/1982,N
CO0306,47620.28,06690,Correctional Officer Sergeant,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1976,9/16/2003,N
CO0310,53062.48,06690,Correctional Officer Sergeant,Sheriff,Full Time,004,Protective Service Workers,M,02,Black,1973,12/1/1996,N
SR0710,43119,07365,Police Operations Coord 1,Police,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1958,11/16/1984,N
SR0805,19839.04,07243,Admin Svcs Officer 2,Police,Part Time,002,Professionals,F,01,White (Not of Hispanic Origin),1954,9/16/2006,N
NS,101248.55,05945,Special Asst To The Dir,Election Commission,Full Time,001,Officials and Administrators,F,02,Black,1965,6/1/1986,Y
SR0909,51701.93,07241,Admin Asst,Juvenile Court,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1960,12/16/1988,N
SR0909,51701.93,07241,Admin Asst,Juvenile Court,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1953,7/1/1990,N
SR0809,46680.47,10650,Sheriff Pretrial Screener,Sheriff,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1967,12/1/1996,N
SR0609,37691.01,01340,Ct Clerk,Circuit Court Clerk,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1959,12/16/1981,N
SR1005,51096.52,04710,Probation Officer 2,Juvenile Court,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1965,2/1/1994,N
SR0804,40538.87,06689,Sheriff Warrant Officer 1,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1970,5/16/2011,N
SR1010,28572.49,07244,Admin Svcs Officer 3,Sheriff,Part Time,002,Professionals,F,02,Black,1934,1/29/2007,N
CO0310,53062.48,06690,Correctional Officer Sergeant,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1979,4/16/2000,N
SR1009,57106.96,07380,Program Spec 3,Election Commission,Full Time,002,Professionals,F,02,Black,1969,5/18/1995,N
SR1010,58609.58,07142,Sheriff Classification Cou,Sheriff,Full Time,002,Professionals,F,02,Black,1964,10/16/1990,N
CO0109,42013.08,06982,Correctional Officer 1,Sheriff,Full Time,004,Protective Service Workers,M,02,Black,1977,4/16/2000,N
CO0308,50341.38,06690,Correctional Officer Sergeant,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1962,7/16/1996,N
CO0210,47908.79,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,02,Black,1971,9/16/1999,N
SR1200,70915.71,07783,Info Systems App Analyst 3,Police,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1958,12/16/1984,Y
SR1000,57490.59,07244,Admin Svcs Officer 3,General Services,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1967,9/16/1998,N
SR080X,48627.27,06689,Sheriff Warrant Officer 1,Sheriff,Full Time,004,Protective Service Workers,M,02,Black,1959,8/1/1993,N
SR0910,53062.48,10726,Sheriff Supply Officer,Sheriff,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1962,9/1/1991,N
TL1103,47135.22,06178,Indust Mechanic 2,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1957,4/1/1999,N
CO0210,47908.79,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1975,7/16/1998,N
CO0210,47908.79,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,F,01,White (Not of Hispanic Origin),1970,1/1/2000,N
NS,34991.45,06789,Deputy Clerk 3,County Clerk,Full Time,002,Professionals,F,02,Black,1951,7/6/1998,N
SR0709,42013.08,07711,Sheriff Prisoner Processor 1,Sheriff,Full Time,006,Administrative Support,M,02,Black,1960,7/16/1997,N
SR080X,32111.35,10749,App Support Tech 1-DCSO,Sheriff,Part Time,006,Administrative Support,M,02,Black,1958,7/29/2012,N
SR0910,53062.48,07361,Police Operations Supv,Police,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1956,1/1/1981,N
SR0905,46259.74,07241,Admin Asst,Police,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1976,1/1/1997,N
SR1100,64539.17,07756,Technical Specialist 1,General Services,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1949,3/1/1999,Y
NS,30834,06554,Deputy-Tax Accounting,Trustee,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1963,10/1/2012,N
SR0702,16453.63,06880,Recreation Leader,Parks,Part Time,005,Para-Professional,M,02,Black,1942,3/6/2006,N
SR0907,48980.83,07700,Sheriff Maint Mechanic 2,Sheriff,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1974,2/16/1996,N
SR1200,60231.2,07245,Admin Svcs Officer 4,Police,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1950,8/16/1990,Y
SR0810,47908.79,10124,Office Support Spec 2,Sheriff,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1968,12/16/1997,N
CO0210,23475.23,06981,Correctional Officer 2,Sheriff,Part Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1960,8/6/2014,N
NS,33176.56,07328,Maint & Repair Worker 2,State Fair Board,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1973,5/25/1998,N
ET0408,55604.35,10410,Emer Telecommunications Off 4,Emergency Communication Center,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1969,1/16/2000,N
CO0210,47908.79,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,02,Black,1963,10/16/1994,N
SR0810,47908.79,06689,Sheriff Warrant Officer 1,Sheriff,Full Time,004,Protective Service Workers,F,01,White (Not of Hispanic Origin),1967,8/1/1991,N
SR1100,64539.17,07780,Info Systems App Analyst 2,Police,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1967,5/16/1991,Y
TL1204,51076.68,06213,Radio Tech 3,General Services,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1965,11/16/1988,N
CO0410,58609.58,07145,Correctional Officer Lieut,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1965,1/16/1992,Y
PS0510,66064.72,07357,Police Officer 2-Fld Trng Ofcr,Police,Full Time,004,Protective Service Workers,M,02,Black,1954,7/16/2002,N
CO0210,47908.79,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,F,02,Black,1965,7/6/1995,N
SR1006,52599.13,07244,Admin Svcs Officer 3,Sheriff,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1971,7/1/1999,N
SR0710,43119,07365,Police Operations Coord 1,Police,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1964,3/16/1992,N
SR0903,43538.64,10127,Park Police 2,Parks,Full Time,004,Protective Service Workers,F,01,White (Not of Hispanic Origin),1965,2/1/1997,N
SR1200,62173,06822,Electrical Inspection Chief,Codes Administration,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1955,6/1/1994,Y
CO0110,43119,06982,Correctional Officer 1,Sheriff,Full Time,004,Protective Service Workers,F,01,White (Not of Hispanic Origin),1959,7/16/1997,N
TL1104,49105.95,06184,Indust Mechanic 1,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1972,11/22/2000,N
SR0607,35706.47,10756,Inmate Prop Clerk-DCSO,Sheriff,Full Time,006,Administrative Support,F,02,Black,1974,2/1/1999,N
CO0210,47908.79,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1969,4/16/1998,N
SR1300,66900.36,07242,Admin Svcs Mgr,Sheriff,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1971,10/16/1996,Y
SR0910,53062.48,07700,Sheriff Maint Mechanic 2,Sheriff,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1952,9/1/1990,N
SR0805,41767.19,07364,Police Operations Coord 2,Police,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1979,5/1/2000,N
SR0607,35706.47,07796,Police Operations Asst 3,Police,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1958,2/1/2000,N
SR1010,58609.58,07244,Admin Svcs Officer 3,Police,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1963,11/16/1982,N
SR1500,114764,07081,Codes Admin Asst Dir,Codes Administration,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1950,4/1/1996,Y
SR1000,58368.73,10475,Information Sys Oper Analyst 1,Information Technology Service,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1965,4/16/1998,N
SR1200,60851.92,10753,Division Captain-DCSO,Sheriff,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1970,8/1/1991,Y
SR0810,47908.79,10750,Shift Supv-DCSO,Sheriff,Full Time,002,Professionals,M,02,Black,1969,11/16/1993,N
SR1007,54101.74,07381,Program Supv,Sheriff,Full Time,006,Administrative Support,M,02,Black,1961,1/16/1998,Y
CO0210,47908.79,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1974,1/16/1997,N
SR0710,43119,07711,Sheriff Prisoner Processor 1,Sheriff,Full Time,006,Administrative Support,F,02,Black,1968,4/16/1998,N
SR0710,43119,07711,Sheriff Prisoner Processor 1,Sheriff,Full Time,006,Administrative Support,M,02,Black,1968,8/1/1991,N
SR0609,37691.01,10122,Office Support Rep 3,Assessor of Property,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1968,4/1/2000,N
SR1100,62712,07756,Technical Specialist 1,General Services,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1952,1/16/2000,Y
SR0907,48980.83,07700,Sheriff Maint Mechanic 2,Sheriff,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1967,12/1/1998,N
PS054M,59306,10109,Fire Arson Investigator 1,Fire,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1971,9/16/1991,N
SR1200,65000,04400,Appraiser 4,Assessor of Property,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1960,10/1/1989,Y
SR0908,50341.38,10579,Sheriff Releasing Officer,Sheriff,Full Time,003,Technicians,F,01,White (Not of Hispanic Origin),1974,7/16/1996,N
PS0410,59808.39,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1965,3/16/1988,N
CO0410,58609.58,07145,Correctional Officer Lieut,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1972,7/1/1995,Y
SR070X,44473.73,07250,Automotive Svc Writer,General Services,Full Time,005,Para-Professional,M,01,White (Not of Hispanic Origin),1955,10/19/1974,N
SR0810,47908.79,10746,WO Data Entry Specialist-DCSO,Sheriff,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1947,8/16/1983,N
PS0606,65291.02,07366,Police Sergeant,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1973,3/1/1999,N
NS,12295.92,07189,Sheriff-Teacher,Sheriff,Part Time,002,Professionals,M,01,White (Not of Hispanic Origin),1937,12/18/1995,N
SR0710,43119,07711,Sheriff Prisoner Processor 1,Sheriff,Full Time,006,Administrative Support,M,02,Black,1963,12/1/1990,N
SR0809,46680.47,02670,Appraiser 2,Assessor of Property,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1961,8/1/1990,N
SR0708,40907.16,10123,Office Support Spec 1,Assessor of Property,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1971,9/16/1990,N
SR1000,55442.82,10475,Information Sys Oper Analyst 1,Information Technology Service,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1967,5/1/1997,N
SR1200,70915.71,07783,Info Systems App Analyst 3,Police,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1948,8/16/1984,Y
CO0410,58609.58,07145,Correctional Officer Lieut,Sheriff,Full Time,004,Protective Service Workers,M,02,Black,1963,4/1/1989,Y
SR0909,51701.93,10579,Sheriff Releasing Officer,Sheriff,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1953,5/8/1995,N
SR1200,67748.06,07783,Info Systems App Analyst 3,Police,Full Time,002,Professionals,M,02,Black,1957,2/16/1977,N
SR060X,19781.11,10613,Security Officer 1,Sheriff,Part Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1948,11/30/2010,N
NS,35378.6,02935,License Inspector 1,County Clerk,Full Time,008,Service Maintenance,F,02,Black,1954,1/12/1998,N
SR0600,32867.22,03440,Equip & Supply Clerk 2,Health,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1969,9/29/2012,N
PS0409,61771.69,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,02,Black,1975,3/1/2003,N
SR0807,44223.83,07364,Police Operations Coord 2,Police,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1955,12/1/1997,N
SR0610,38683.28,10613,Security Officer 1,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1964,9/16/1999,N
SR0807,44223.83,10124,Office Support Spec 2,Sheriff,Full Time,002,Professionals,F,02,Black,1974,1/19/1995,N
PS0405,52142.33,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1956,2/16/1998,N
PS0606,67249.75,07366,Police Sergeant,Police,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1970,3/1/1999,N
SR0608,36698.74,01340,Ct Clerk,Circuit Court Clerk,Full Time,006,Administrative Support,F,02,Black,1976,3/24/2008,N
SR0610,38683.28,10122,Office Support Rep 3,General Services,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1961,10/16/1989,N
PS0410,63396.89,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1973,3/1/1999,N
SR1004,49593.9,04710,Probation Officer 2,Juvenile Court,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1970,11/16/1996,N
PS0410,63396.89,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1975,3/1/1999,N
CO0310,53062.48,06690,Correctional Officer Sergeant,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1946,1/16/1997,N
SR1010,58609.58,07142,Sheriff Classification Cou,Sheriff,Full Time,002,Professionals,M,02,Black,1971,10/16/1994,N
ET0407,54101.74,10410,Emer Telecommunications Off 4,Emergency Communication Center,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1978,10/12/2009,N
SR1010,58609.58,07142,Sheriff Classification Cou,Sheriff,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1954,6/16/1985,N
SR0903,43538.64,05340,Warrant Officer 2,Juvenile Court,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1967,7/16/2003,N
SR0710,43119,07365,Police Operations Coord 1,Police,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1956,2/16/1995,N
SR0710,43119,07365,Police Operations Coord 1,Police,Full Time,006,Administrative Support,F,02,Black,1957,3/1/1984,N
SR0710,21020.22,07711,Sheriff Prisoner Processor 1,Sheriff,Part Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1956,12/6/2012,N
NS,61966.23,07216,Business Tax Dir-County Clerk,County Clerk,Full Time,006,Administrative Support,F,02,Black,1963,9/1/1987,N
SR0909,51701.93,05340,Warrant Officer 2,Juvenile Court,Full Time,004,Protective Service Workers,F,01,White (Not of Hispanic Origin),1960,9/1/1979,N
SR0810,47908.79,07364,Police Operations Coord 2,Police,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1956,7/1/1978,N
CO0110,43119,06982,Correctional Officer 1,Sheriff,Full Time,004,Protective Service Workers,M,02,Black,1962,6/16/1999,N
SR0910,53062.48,06686,Sheriff Warrant Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1971,8/1/1991,N
NS,90431.03,07242,Admin Svcs Mgr,State Trial Courts,Full Time,001,Officials and Administrators,F,02,Black,1961,9/1/1992,Y
SR0710,43119,07365,Police Operations Coord 1,Police,Full Time,006,Administrative Support,F,02,Black,1960,6/16/1986,N
SR1200,64000,04400,Appraiser 4,Assessor of Property,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1953,8/16/1990,Y
CO0310,53062.48,06690,Correctional Officer Sergeant,Sheriff,Full Time,004,Protective Service Workers,M,02,Black,1963,1/16/1997,N
SR0910,26000.81,06034,Program Coord,Sheriff,Part Time,002,Professionals,M,01,White (Not of Hispanic Origin),1953,4/2/2013,N
SR0410,30801.94,07362,Police Operations Asst 1,Police,Full Time,006,Administrative Support,F,03,Hispanic,1960,9/3/2015,N
SR0610,38683.28,02675,Appraiser 1,Assessor of Property,Full Time,001,Officials and Administrators,F,01,White (Not of Hispanic Origin),1951,9/1/1990,N
SR0906,47620.28,07241,Admin Asst,Circuit Court Clerk,Full Time,006,Administrative Support,F,02,Black,1967,10/16/1995,N
SR1400,98500,06524,Assessments Manager,Assessor of Property,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1959,3/1/1977,Y
SR1003,48091.29,07381,Program Supv,Social Services,Full Time,002,Professionals,F,02,Black,1968,8/15/2011,Y
NS,46623.06,06790,Deputy Clerk 4,County Clerk,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1960,6/13/1988,N
SR1200,60500,04400,Appraiser 4,Assessor of Property,Full Time,001,Officials and Administrators,F,01,White (Not of Hispanic Origin),1961,1/1/1991,Y
CO0210,47908.79,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1962,5/16/1989,N
